,Genero,Idade,AnoMes,Qtd,previsao
504,Homens,20 a 24 anos,2015-01-01,44.0,
505,Homens,20 a 24 anos,2015-02-01,35.0,
506,Homens,20 a 24 anos,2015-03-01,45.0,
507,Homens,20 a 24 anos,2015-04-01,44.0,
508,Homens,20 a 24 anos,2015-05-01,55.0,
509,Homens,20 a 24 anos,2015-06-01,44.0,
510,Homens,20 a 24 anos,2015-07-01,31.0,
511,Homens,20 a 24 anos,2015-08-01,28.0,
512,Homens,20 a 24 anos,2015-09-01,45.0,
513,Homens,20 a 24 anos,2015-10-01,40.0,
514,Homens,20 a 24 anos,2015-11-01,30.0,
515,Homens,20 a 24 anos,2015-12-01,47.0,
516,Homens,20 a 24 anos,2016-01-01,46.0,
517,Homens,20 a 24 anos,2016-02-01,40.0,
518,Homens,20 a 24 anos,2016-03-01,46.0,
519,Homens,20 a 24 anos,2016-04-01,40.0,
520,Homens,20 a 24 anos,2016-05-01,35.0,
521,Homens,20 a 24 anos,2016-06-01,46.0,
522,Homens,20 a 24 anos,2016-07-01,39.0,
523,Homens,20 a 24 anos,2016-08-01,36.0,
524,Homens,20 a 24 anos,2016-09-01,39.0,
525,Homens,20 a 24 anos,2016-10-01,42.0,
526,Homens,20 a 24 anos,2016-11-01,36.0,
527,Homens,20 a 24 anos,2016-12-01,35.0,
528,Homens,20 a 24 anos,2017-01-01,44.0,
529,Homens,20 a 24 anos,2017-02-01,38.0,
530,Homens,20 a 24 anos,2017-03-01,35.0,
531,Homens,20 a 24 anos,2017-04-01,33.0,
532,Homens,20 a 24 anos,2017-05-01,38.0,
533,Homens,20 a 24 anos,2017-06-01,45.0,
534,Homens,20 a 24 anos,2017-07-01,45.0,
535,Homens,20 a 24 anos,2017-08-01,42.0,
536,Homens,20 a 24 anos,2017-09-01,29.0,
537,Homens,20 a 24 anos,2017-10-01,50.0,
538,Homens,20 a 24 anos,2017-11-01,47.0,
539,Homens,20 a 24 anos,2017-12-01,46.0,
540,Homens,20 a 24 anos,2018-01-01,37.0,
541,Homens,20 a 24 anos,2018-02-01,34.0,
542,Homens,20 a 24 anos,2018-03-01,52.0,
543,Homens,20 a 24 anos,2018-04-01,43.0,
544,Homens,20 a 24 anos,2018-05-01,40.0,
545,Homens,20 a 24 anos,2018-06-01,45.0,
546,Homens,20 a 24 anos,2018-07-01,43.0,
547,Homens,20 a 24 anos,2018-08-01,53.0,
548,Homens,20 a 24 anos,2018-09-01,46.0,
549,Homens,20 a 24 anos,2018-10-01,44.0,
550,Homens,20 a 24 anos,2018-11-01,52.0,
551,Homens,20 a 24 anos,2018-12-01,55.0,
552,Homens,20 a 24 anos,2019-01-01,42.0,
553,Homens,20 a 24 anos,2019-02-01,45.0,
554,Homens,20 a 24 anos,2019-03-01,53.0,
555,Homens,20 a 24 anos,2019-04-01,55.0,
556,Homens,20 a 24 anos,2019-05-01,48.0,
557,Homens,20 a 24 anos,2019-06-01,41.0,
558,Homens,20 a 24 anos,2019-07-01,52.0,
559,Homens,20 a 24 anos,2019-08-01,43.0,
560,Homens,20 a 24 anos,2019-09-01,49.0,
561,Homens,20 a 24 anos,2019-10-01,54.0,
562,Homens,20 a 24 anos,2019-11-01,58.0,
563,Homens,20 a 24 anos,2019-12-01,65.0,
564,Homens,20 a 24 anos,2020-01-01,69.0,53.24156101946011
565,Homens,20 a 24 anos,2020-02-01,66.0,53.27773707723119
566,Homens,20 a 24 anos,2020-03-01,74.0,53.31391313500226
567,Homens,20 a 24 anos,2020-04-01,69.0,53.35008919277334
568,Homens,20 a 24 anos,2020-05-01,69.0,53.38626525054441
569,Homens,20 a 24 anos,2020-06-01,58.0,53.422441308315484
570,Homens,20 a 24 anos,2020-07-01,68.0,53.458617366086564
571,Homens,20 a 24 anos,2020-08-01,72.0,53.49479342385764
572,Homens,20 a 24 anos,2020-09-01,83.0,53.530969481628716
573,Homens,20 a 24 anos,2020-10-01,60.0,53.56714553939979
574,Homens,20 a 24 anos,2020-11-01,57.0,53.60332159717087
575,Homens,20 a 24 anos,2020-12-01,83.0,53.63949765494194
576,Homens,25 a 29 anos,2009-01-01,62.0,
577,Homens,25 a 29 anos,2009-02-01,52.0,
578,Homens,25 a 29 anos,2009-03-01,51.0,
579,Homens,25 a 29 anos,2009-04-01,39.0,
580,Homens,25 a 29 anos,2009-05-01,42.0,
581,Homens,25 a 29 anos,2009-06-01,45.0,
582,Homens,25 a 29 anos,2009-07-01,61.0,
583,Homens,25 a 29 anos,2009-08-01,63.0,
584,Homens,25 a 29 anos,2009-09-01,48.0,
585,Homens,25 a 29 anos,2009-10-01,40.0,
586,Homens,25 a 29 anos,2009-11-01,53.0,
587,Homens,25 a 29 anos,2009-12-01,47.0,
588,Homens,25 a 29 anos,2010-01-01,45.0,
589,Homens,25 a 29 anos,2010-02-01,49.0,
590,Homens,25 a 29 anos,2010-03-01,54.0,
591,Homens,25 a 29 anos,2010-04-01,53.0,
592,Homens,25 a 29 anos,2010-05-01,45.0,
593,Homens,25 a 29 anos,2010-06-01,48.0,
594,Homens,25 a 29 anos,2010-07-01,51.0,
595,Homens,25 a 29 anos,2010-08-01,53.0,
596,Homens,25 a 29 anos,2010-09-01,43.0,
597,Homens,25 a 29 anos,2010-10-01,54.0,
598,Homens,25 a 29 anos,2010-11-01,47.0,
599,Homens,25 a 29 anos,2010-12-01,70.0,
600,Homens,25 a 29 anos,2011-01-01,72.0,
601,Homens,25 a 29 anos,2011-02-01,42.0,
602,Homens,25 a 29 anos,2011-03-01,55.0,
603,Homens,25 a 29 anos,2011-04-01,43.0,
604,Homens,25 a 29 anos,2011-05-01,56.0,
605,Homens,25 a 29 anos,2011-06-01,54.0,
606,Homens,25 a 29 anos,2011-07-01,52.0,
607,Homens,25 a 29 anos,2011-08-01,47.0,
608,Homens,25 a 29 anos,2011-09-01,56.0,
609,Homens,25 a 29 anos,2011-10-01,52.0,
610,Homens,25 a 29 anos,2011-11-01,52.0,
611,Homens,25 a 29 anos,2011-12-01,63.0,
612,Homens,25 a 29 anos,2012-01-01,53.0,
613,Homens,25 a 29 anos,2012-02-01,48.0,
614,Homens,25 a 29 anos,2012-03-01,42.0,
615,Homens,25 a 29 anos,2012-04-01,34.0,
616,Homens,25 a 29 anos,2012-05-01,45.0,
617,Homens,25 a 29 anos,2012-06-01,65.0,
618,Homens,25 a 29 anos,2012-07-01,65.0,
619,Homens,25 a 29 anos,2012-08-01,58.0,
620,Homens,25 a 29 anos,2012-09-01,41.0,
621,Homens,25 a 29 anos,2012-10-01,68.0,
622,Homens,25 a 29 anos,2012-11-01,58.0,
623,Homens,25 a 29 anos,2012-12-01,58.0,
624,Homens,25 a 29 anos,2013-01-01,47.0,
625,Homens,25 a 29 anos,2013-02-01,56.0,
626,Homens,25 a 29 anos,2013-03-01,56.0,
627,Homens,25 a 29 anos,2013-04-01,56.0,
628,Homens,25 a 29 anos,2013-05-01,57.0,
629,Homens,25 a 29 anos,2013-06-01,50.0,
630,Homens,25 a 29 anos,2013-07-01,61.0,
631,Homens,25 a 29 anos,2013-08-01,67.0,
632,Homens,25 a 29 anos,2013-09-01,48.0,
633,Homens,25 a 29 anos,2013-10-01,46.0,
634,Homens,25 a 29 anos,2013-11-01,49.0,
635,Homens,25 a 29 anos,2013-12-01,57.0,
636,Homens,25 a 29 anos,2014-01-01,58.0,
637,Homens,25 a 29 anos,2014-02-01,48.0,
638,Homens,25 a 29 anos,2014-03-01,49.0,
639,Homens,25 a 29 anos,2014-04-01,37.0,
640,Homens,25 a 29 anos,2014-05-01,57.0,
641,Homens,25 a 29 anos,2014-06-01,57.0,
642,Homens,25 a 29 anos,2014-07-01,46.0,
643,Homens,25 a 29 anos,2014-08-01,42.0,
644,Homens,25 a 29 anos,2014-09-01,61.0,
645,Homens,25 a 29 anos,2014-10-01,60.0,
646,Homens,25 a 29 anos,2014-11-01,56.0,
647,Homens,25 a 29 anos,2014-12-01,51.0,
648,Homens,25 a 29 anos,2015-01-01,61.0,
649,Homens,25 a 29 anos,2015-02-01,51.0,
650,Homens,25 a 29 anos,2015-03-01,39.0,
651,Homens,25 a 29 anos,2015-04-01,54.0,
652,Homens,25 a 29 anos,2015-05-01,55.0,
653,Homens,25 a 29 anos,2015-06-01,48.0,
654,Homens,25 a 29 anos,2015-07-01,46.0,
655,Homens,25 a 29 anos,2015-08-01,55.0,
656,Homens,25 a 29 anos,2015-09-01,53.0,
657,Homens,25 a 29 anos,2015-10-01,57.0,
658,Homens,25 a 29 anos,2015-11-01,45.0,
659,Homens,25 a 29 anos,2015-12-01,50.0,
660,Homens,25 a 29 anos,2016-01-01,60.0,
661,Homens,25 a 29 anos,2016-02-01,51.0,
662,Homens,25 a 29 anos,2016-03-01,70.0,
663,Homens,25 a 29 anos,2016-04-01,59.0,
664,Homens,25 a 29 anos,2016-05-01,48.0,
665,Homens,25 a 29 anos,2016-06-01,62.0,
666,Homens,25 a 29 anos,2016-07-01,54.0,
667,Homens,25 a 29 anos,2016-08-01,40.0,
668,Homens,25 a 29 anos,2016-09-01,53.0,
669,Homens,25 a 29 anos,2016-10-01,45.0,
670,Homens,25 a 29 anos,2016-11-01,57.0,
671,Homens,25 a 29 anos,2016-12-01,55.0,
672,Homens,25 a 29 anos,2017-01-01,50.0,
673,Homens,25 a 29 anos,2017-02-01,56.0,
674,Homens,25 a 29 anos,2017-03-01,51.0,
675,Homens,25 a 29 anos,2017-04-01,45.0,
676,Homens,25 a 29 anos,2017-05-01,57.0,
677,Homens,25 a 29 anos,2017-06-01,49.0,
678,Homens,25 a 29 anos,2017-07-01,49.0,
679,Homens,25 a 29 anos,2017-08-01,61.0,
680,Homens,25 a 29 anos,2017-09-01,42.0,
681,Homens,25 a 29 anos,2017-10-01,64.0,
682,Homens,25 a 29 anos,2017-11-01,54.0,
683,Homens,25 a 29 anos,2017-12-01,51.0,
684,Homens,25 a 29 anos,2018-01-01,41.0,
685,Homens,25 a 29 anos,2018-02-01,59.0,
686,Homens,25 a 29 anos,2018-03-01,46.0,
687,Homens,25 a 29 anos,2018-04-01,50.0,
688,Homens,25 a 29 anos,2018-05-01,54.0,
689,Homens,25 a 29 anos,2018-06-01,59.0,
690,Homens,25 a 29 anos,2018-07-01,51.0,
691,Homens,25 a 29 anos,2018-08-01,50.0,
692,Homens,25 a 29 anos,2018-09-01,44.0,
693,Homens,25 a 29 anos,2018-10-01,56.0,
694,Homens,25 a 29 anos,2018-11-01,57.0,
695,Homens,25 a 29 anos,2018-12-01,69.0,
696,Homens,25 a 29 anos,2019-01-01,66.0,
697,Homens,25 a 29 anos,2019-02-01,45.0,
698,Homens,25 a 29 anos,2019-03-01,57.0,
699,Homens,25 a 29 anos,2019-04-01,66.0,
700,Homens,25 a 29 anos,2019-05-01,58.0,
701,Homens,25 a 29 anos,2019-06-01,54.0,
702,Homens,25 a 29 anos,2019-07-01,60.0,
703,Homens,25 a 29 anos,2019-08-01,60.0,
704,Homens,25 a 29 anos,2019-09-01,52.0,
705,Homens,25 a 29 anos,2019-10-01,63.0,
706,Homens,25 a 29 anos,2019-11-01,66.0,
707,Homens,25 a 29 anos,2019-12-01,52.0,
708,Homens,25 a 29 anos,2020-01-01,58.0,58.33484653191147
709,Homens,25 a 29 anos,2020-02-01,62.0,53.062588997493414
710,Homens,25 a 29 anos,2020-03-01,75.0,54.246970913937744
711,Homens,25 a 29 anos,2020-04-01,72.0,51.1500145232566
712,Homens,25 a 29 anos,2020-05-01,94.0,54.600976247141816
713,Homens,25 a 29 anos,2020-06-01,84.0,56.14290438764951
714,Homens,25 a 29 anos,2020-07-01,79.0,56.59882567541165
715,Homens,25 a 29 anos,2020-08-01,68.0,56.595990255245205
716,Homens,25 a 29 anos,2020-09-01,61.0,51.59396256576573
717,Homens,25 a 29 anos,2020-10-01,69.0,57.416121091514476
718,Homens,25 a 29 anos,2020-11-01,83.0,56.416335290767705
719,Homens,25 a 29 anos,2020-12-01,82.0,59.06075347961339
720,Homens,30 a 34 anos,2009-01-01,77.0,
721,Homens,30 a 34 anos,2009-02-01,72.0,
722,Homens,30 a 34 anos,2009-03-01,61.0,
723,Homens,30 a 34 anos,2009-04-01,71.0,
724,Homens,30 a 34 anos,2009-05-01,73.0,
725,Homens,30 a 34 anos,2009-06-01,77.0,
726,Homens,30 a 34 anos,2009-07-01,88.0,
727,Homens,30 a 34 anos,2009-08-01,86.0,
728,Homens,30 a 34 anos,2009-09-01,68.0,
729,Homens,30 a 34 anos,2009-10-01,68.0,
730,Homens,30 a 34 anos,2009-11-01,67.0,
731,Homens,30 a 34 anos,2009-12-01,70.0,
732,Homens,30 a 34 anos,2010-01-01,83.0,
733,Homens,30 a 34 anos,2010-02-01,64.0,
734,Homens,30 a 34 anos,2010-03-01,91.0,
735,Homens,30 a 34 anos,2010-04-01,66.0,
736,Homens,30 a 34 anos,2010-05-01,59.0,
737,Homens,30 a 34 anos,2010-06-01,63.0,
738,Homens,30 a 34 anos,2010-07-01,73.0,
739,Homens,30 a 34 anos,2010-08-01,72.0,
740,Homens,30 a 34 anos,2010-09-01,84.0,
741,Homens,30 a 34 anos,2010-10-01,77.0,
742,Homens,30 a 34 anos,2010-11-01,75.0,
743,Homens,30 a 34 anos,2010-12-01,87.0,
744,Homens,30 a 34 anos,2011-01-01,68.0,
745,Homens,30 a 34 anos,2011-02-01,65.0,
746,Homens,30 a 34 anos,2011-03-01,80.0,
747,Homens,30 a 34 anos,2011-04-01,70.0,
748,Homens,30 a 34 anos,2011-05-01,74.0,
749,Homens,30 a 34 anos,2011-06-01,66.0,
750,Homens,30 a 34 anos,2011-07-01,75.0,
751,Homens,30 a 34 anos,2011-08-01,70.0,
752,Homens,30 a 34 anos,2011-09-01,78.0,
753,Homens,30 a 34 anos,2011-10-01,73.0,
754,Homens,30 a 34 anos,2011-11-01,69.0,
755,Homens,30 a 34 anos,2011-12-01,84.0,
756,Homens,30 a 34 anos,2012-01-01,75.0,
757,Homens,30 a 34 anos,2012-02-01,59.0,
758,Homens,30 a 34 anos,2012-03-01,78.0,
759,Homens,30 a 34 anos,2012-04-01,54.0,
760,Homens,30 a 34 anos,2012-05-01,84.0,
761,Homens,30 a 34 anos,2012-06-01,71.0,
762,Homens,30 a 34 anos,2012-07-01,63.0,
763,Homens,30 a 34 anos,2012-08-01,88.0,
764,Homens,30 a 34 anos,2012-09-01,71.0,
765,Homens,30 a 34 anos,2012-10-01,68.0,
766,Homens,30 a 34 anos,2012-11-01,77.0,
767,Homens,30 a 34 anos,2012-12-01,88.0,
768,Homens,30 a 34 anos,2013-01-01,69.0,
769,Homens,30 a 34 anos,2013-02-01,76.0,
770,Homens,30 a 34 anos,2013-03-01,86.0,
771,Homens,30 a 34 anos,2013-04-01,80.0,
772,Homens,30 a 34 anos,2013-05-01,90.0,
773,Homens,30 a 34 anos,2013-06-01,72.0,
774,Homens,30 a 34 anos,2013-07-01,92.0,
775,Homens,30 a 34 anos,2013-08-01,79.0,
776,Homens,30 a 34 anos,2013-09-01,79.0,
777,Homens,30 a 34 anos,2013-10-01,63.0,
778,Homens,30 a 34 anos,2013-11-01,74.0,
779,Homens,30 a 34 anos,2013-12-01,77.0,
780,Homens,30 a 34 anos,2014-01-01,67.0,
781,Homens,30 a 34 anos,2014-02-01,70.0,
782,Homens,30 a 34 anos,2014-03-01,67.0,
783,Homens,30 a 34 anos,2014-04-01,90.0,
784,Homens,30 a 34 anos,2014-05-01,65.0,
785,Homens,30 a 34 anos,2014-06-01,70.0,
786,Homens,30 a 34 anos,2014-07-01,79.0,
787,Homens,30 a 34 anos,2014-08-01,86.0,
788,Homens,30 a 34 anos,2014-09-01,74.0,
789,Homens,30 a 34 anos,2014-10-01,59.0,
790,Homens,30 a 34 anos,2014-11-01,76.0,
791,Homens,30 a 34 anos,2014-12-01,93.0,
792,Homens,30 a 34 anos,2015-01-01,64.0,
793,Homens,30 a 34 anos,2015-02-01,55.0,
794,Homens,30 a 34 anos,2015-03-01,73.0,
795,Homens,30 a 34 anos,2015-04-01,75.0,
796,Homens,30 a 34 anos,2015-05-01,79.0,
797,Homens,30 a 34 anos,2015-06-01,80.0,
798,Homens,30 a 34 anos,2015-07-01,90.0,
799,Homens,30 a 34 anos,2015-08-01,84.0,
800,Homens,30 a 34 anos,2015-09-01,64.0,
801,Homens,30 a 34 anos,2015-10-01,62.0,
802,Homens,30 a 34 anos,2015-11-01,65.0,
803,Homens,30 a 34 anos,2015-12-01,68.0,
804,Homens,30 a 34 anos,2016-01-01,79.0,
805,Homens,30 a 34 anos,2016-02-01,73.0,
806,Homens,30 a 34 anos,2016-03-01,86.0,
807,Homens,30 a 34 anos,2016-04-01,83.0,
808,Homens,30 a 34 anos,2016-05-01,72.0,
809,Homens,30 a 34 anos,2016-06-01,64.0,
810,Homens,30 a 34 anos,2016-07-01,70.0,
811,Homens,30 a 34 anos,2016-08-01,75.0,
812,Homens,30 a 34 anos,2016-09-01,75.0,
813,Homens,30 a 34 anos,2016-10-01,61.0,
814,Homens,30 a 34 anos,2016-11-01,90.0,
815,Homens,30 a 34 anos,2016-12-01,70.0,
816,Homens,30 a 34 anos,2017-01-01,77.0,
817,Homens,30 a 34 anos,2017-02-01,72.0,
818,Homens,30 a 34 anos,2017-03-01,62.0,
819,Homens,30 a 34 anos,2017-04-01,78.0,
820,Homens,30 a 34 anos,2017-05-01,75.0,
821,Homens,30 a 34 anos,2017-06-01,67.0,
822,Homens,30 a 34 anos,2017-07-01,80.0,
823,Homens,30 a 34 anos,2017-08-01,74.0,
824,Homens,30 a 34 anos,2017-09-01,71.0,
825,Homens,30 a 34 anos,2017-10-01,69.0,
826,Homens,30 a 34 anos,2017-11-01,61.0,
827,Homens,30 a 34 anos,2017-12-01,66.0,
828,Homens,30 a 34 anos,2018-01-01,77.0,
829,Homens,30 a 34 anos,2018-02-01,74.0,
830,Homens,30 a 34 anos,2018-03-01,81.0,
831,Homens,30 a 34 anos,2018-04-01,61.0,
832,Homens,30 a 34 anos,2018-05-01,65.0,
833,Homens,30 a 34 anos,2018-06-01,60.0,
834,Homens,30 a 34 anos,2018-07-01,79.0,
835,Homens,30 a 34 anos,2018-08-01,67.0,
836,Homens,30 a 34 anos,2018-09-01,64.0,
837,Homens,30 a 34 anos,2018-10-01,55.0,
838,Homens,30 a 34 anos,2018-11-01,64.0,
839,Homens,30 a 34 anos,2018-12-01,71.0,
840,Homens,30 a 34 anos,2019-01-01,83.0,
841,Homens,30 a 34 anos,2019-02-01,62.0,
842,Homens,30 a 34 anos,2019-03-01,72.0,
843,Homens,30 a 34 anos,2019-04-01,81.0,
844,Homens,30 a 34 anos,2019-05-01,65.0,
845,Homens,30 a 34 anos,2019-06-01,103.0,
846,Homens,30 a 34 anos,2019-07-01,78.0,
847,Homens,30 a 34 anos,2019-08-01,61.0,
848,Homens,30 a 34 anos,2019-09-01,69.0,
849,Homens,30 a 34 anos,2019-10-01,65.0,
850,Homens,30 a 34 anos,2019-11-01,68.0,
851,Homens,30 a 34 anos,2019-12-01,95.0,
852,Homens,30 a 34 anos,2020-01-01,76.0,73.18948238681119
853,Homens,30 a 34 anos,2020-02-01,70.0,66.30420793430467
854,Homens,30 a 34 anos,2020-03-01,117.0,74.81632429148208
855,Homens,30 a 34 anos,2020-04-01,107.0,72.27798599579661
856,Homens,30 a 34 anos,2020-05-01,123.0,71.59860254012625
857,Homens,30 a 34 anos,2020-06-01,130.0,70.89786447915847
858,Homens,30 a 34 anos,2020-07-01,121.0,77.53987200811721
859,Homens,30 a 34 anos,2020-08-01,95.0,75.28717634884732
860,Homens,30 a 34 anos,2020-09-01,83.0,71.24991142911651
861,Homens,30 a 34 anos,2020-10-01,98.0,64.36671847523849
862,Homens,30 a 34 anos,2020-11-01,96.0,70.2666030973779
863,Homens,30 a 34 anos,2020-12-01,116.0,77.6369800099078
864,Homens,35 a 39 anos,2009-01-01,132.0,
865,Homens,35 a 39 anos,2009-02-01,105.0,
866,Homens,35 a 39 anos,2009-03-01,95.0,
867,Homens,35 a 39 anos,2009-04-01,91.0,
868,Homens,35 a 39 anos,2009-05-01,104.0,
869,Homens,35 a 39 anos,2009-06-01,109.0,
870,Homens,35 a 39 anos,2009-07-01,125.0,
871,Homens,35 a 39 anos,2009-08-01,111.0,
872,Homens,35 a 39 anos,2009-09-01,113.0,
873,Homens,35 a 39 anos,2009-10-01,104.0,
874,Homens,35 a 39 anos,2009-11-01,105.0,
875,Homens,35 a 39 anos,2009-12-01,105.0,
876,Homens,35 a 39 anos,2010-01-01,107.0,
877,Homens,35 a 39 anos,2010-02-01,99.0,
878,Homens,35 a 39 anos,2010-03-01,98.0,
879,Homens,35 a 39 anos,2010-04-01,103.0,
880,Homens,35 a 39 anos,2010-05-01,111.0,
881,Homens,35 a 39 anos,2010-06-01,106.0,
882,Homens,35 a 39 anos,2010-07-01,102.0,
883,Homens,35 a 39 anos,2010-08-01,109.0,
884,Homens,35 a 39 anos,2010-09-01,92.0,
885,Homens,35 a 39 anos,2010-10-01,108.0,
886,Homens,35 a 39 anos,2010-11-01,115.0,
887,Homens,35 a 39 anos,2010-12-01,139.0,
888,Homens,35 a 39 anos,2011-01-01,131.0,
889,Homens,35 a 39 anos,2011-02-01,96.0,
890,Homens,35 a 39 anos,2011-03-01,123.0,
891,Homens,35 a 39 anos,2011-04-01,118.0,
892,Homens,35 a 39 anos,2011-05-01,112.0,
893,Homens,35 a 39 anos,2011-06-01,94.0,
894,Homens,35 a 39 anos,2011-07-01,95.0,
895,Homens,35 a 39 anos,2011-08-01,98.0,
896,Homens,35 a 39 anos,2011-09-01,94.0,
897,Homens,35 a 39 anos,2011-10-01,121.0,
898,Homens,35 a 39 anos,2011-11-01,111.0,
899,Homens,35 a 39 anos,2011-12-01,126.0,
900,Homens,35 a 39 anos,2012-01-01,112.0,
901,Homens,35 a 39 anos,2012-02-01,105.0,
902,Homens,35 a 39 anos,2012-03-01,99.0,
903,Homens,35 a 39 anos,2012-04-01,81.0,
904,Homens,35 a 39 anos,2012-05-01,92.0,
905,Homens,35 a 39 anos,2012-06-01,105.0,
906,Homens,35 a 39 anos,2012-07-01,118.0,
907,Homens,35 a 39 anos,2012-08-01,109.0,
908,Homens,35 a 39 anos,2012-09-01,108.0,
909,Homens,35 a 39 anos,2012-10-01,107.0,
910,Homens,35 a 39 anos,2012-11-01,100.0,
911,Homens,35 a 39 anos,2012-12-01,120.0,
912,Homens,35 a 39 anos,2013-01-01,110.0,
913,Homens,35 a 39 anos,2013-02-01,108.0,
914,Homens,35 a 39 anos,2013-03-01,104.0,
915,Homens,35 a 39 anos,2013-04-01,99.0,
916,Homens,35 a 39 anos,2013-05-01,129.0,
917,Homens,35 a 39 anos,2013-06-01,118.0,
918,Homens,35 a 39 anos,2013-07-01,97.0,
919,Homens,35 a 39 anos,2013-08-01,135.0,
920,Homens,35 a 39 anos,2013-09-01,114.0,
921,Homens,35 a 39 anos,2013-10-01,113.0,
922,Homens,35 a 39 anos,2013-11-01,86.0,
923,Homens,35 a 39 anos,2013-12-01,115.0,
924,Homens,35 a 39 anos,2014-01-01,96.0,
925,Homens,35 a 39 anos,2014-02-01,111.0,
926,Homens,35 a 39 anos,2014-03-01,110.0,
927,Homens,35 a 39 anos,2014-04-01,97.0,
928,Homens,35 a 39 anos,2014-05-01,114.0,
929,Homens,35 a 39 anos,2014-06-01,117.0,
930,Homens,35 a 39 anos,2014-07-01,101.0,
931,Homens,35 a 39 anos,2014-08-01,101.0,
932,Homens,35 a 39 anos,2014-09-01,103.0,
933,Homens,35 a 39 anos,2014-10-01,96.0,
934,Homens,35 a 39 anos,2014-11-01,97.0,
935,Homens,35 a 39 anos,2014-12-01,97.0,
936,Homens,35 a 39 anos,2015-01-01,123.0,
937,Homens,35 a 39 anos,2015-02-01,89.0,
938,Homens,35 a 39 anos,2015-03-01,106.0,
939,Homens,35 a 39 anos,2015-04-01,96.0,
940,Homens,35 a 39 anos,2015-05-01,107.0,
941,Homens,35 a 39 anos,2015-06-01,108.0,
942,Homens,35 a 39 anos,2015-07-01,98.0,
943,Homens,35 a 39 anos,2015-08-01,101.0,
944,Homens,35 a 39 anos,2015-09-01,121.0,
945,Homens,35 a 39 anos,2015-10-01,95.0,
946,Homens,35 a 39 anos,2015-11-01,81.0,
947,Homens,35 a 39 anos,2015-12-01,110.0,
948,Homens,35 a 39 anos,2016-01-01,86.0,
949,Homens,35 a 39 anos,2016-02-01,113.0,
950,Homens,35 a 39 anos,2016-03-01,124.0,
951,Homens,35 a 39 anos,2016-04-01,103.0,
952,Homens,35 a 39 anos,2016-05-01,102.0,
953,Homens,35 a 39 anos,2016-06-01,110.0,
954,Homens,35 a 39 anos,2016-07-01,120.0,
955,Homens,35 a 39 anos,2016-08-01,101.0,
956,Homens,35 a 39 anos,2016-09-01,104.0,
957,Homens,35 a 39 anos,2016-10-01,108.0,
958,Homens,35 a 39 anos,2016-11-01,77.0,
959,Homens,35 a 39 anos,2016-12-01,107.0,
960,Homens,35 a 39 anos,2017-01-01,90.0,
961,Homens,35 a 39 anos,2017-02-01,95.0,
962,Homens,35 a 39 anos,2017-03-01,90.0,
963,Homens,35 a 39 anos,2017-04-01,77.0,
964,Homens,35 a 39 anos,2017-05-01,100.0,
965,Homens,35 a 39 anos,2017-06-01,105.0,
966,Homens,35 a 39 anos,2017-07-01,93.0,
967,Homens,35 a 39 anos,2017-08-01,98.0,
968,Homens,35 a 39 anos,2017-09-01,94.0,
969,Homens,35 a 39 anos,2017-10-01,110.0,
970,Homens,35 a 39 anos,2017-11-01,98.0,
971,Homens,35 a 39 anos,2017-12-01,102.0,
972,Homens,35 a 39 anos,2018-01-01,103.0,
973,Homens,35 a 39 anos,2018-02-01,93.0,
974,Homens,35 a 39 anos,2018-03-01,123.0,
975,Homens,35 a 39 anos,2018-04-01,98.0,
976,Homens,35 a 39 anos,2018-05-01,117.0,
977,Homens,35 a 39 anos,2018-06-01,104.0,
978,Homens,35 a 39 anos,2018-07-01,119.0,
979,Homens,35 a 39 anos,2018-08-01,116.0,
980,Homens,35 a 39 anos,2018-09-01,121.0,
981,Homens,35 a 39 anos,2018-10-01,106.0,
982,Homens,35 a 39 anos,2018-11-01,85.0,
983,Homens,35 a 39 anos,2018-12-01,118.0,
984,Homens,35 a 39 anos,2019-01-01,108.0,
985,Homens,35 a 39 anos,2019-02-01,97.0,
986,Homens,35 a 39 anos,2019-03-01,78.0,
987,Homens,35 a 39 anos,2019-04-01,94.0,
988,Homens,35 a 39 anos,2019-05-01,118.0,
989,Homens,35 a 39 anos,2019-06-01,93.0,
990,Homens,35 a 39 anos,2019-07-01,111.0,
991,Homens,35 a 39 anos,2019-08-01,107.0,
992,Homens,35 a 39 anos,2019-09-01,122.0,
993,Homens,35 a 39 anos,2019-10-01,116.0,
994,Homens,35 a 39 anos,2019-11-01,92.0,
995,Homens,35 a 39 anos,2019-12-01,106.0,
996,Homens,35 a 39 anos,2020-01-01,111.0,107.01761100895281
997,Homens,35 a 39 anos,2020-02-01,115.0,99.42790563999904
998,Homens,35 a 39 anos,2020-03-01,115.0,102.73267750068133
999,Homens,35 a 39 anos,2020-04-01,184.0,94.48736692269765
1000,Homens,35 a 39 anos,2020-05-01,204.0,108.04555945862792
1001,Homens,35 a 39 anos,2020-06-01,169.0,104.78300113811525
1002,Homens,35 a 39 anos,2020-07-01,170.0,105.60356486821112
1003,Homens,35 a 39 anos,2020-08-01,145.0,106.30405576864108
1004,Homens,35 a 39 anos,2020-09-01,128.0,106.29922170923894
1005,Homens,35 a 39 anos,2020-10-01,137.0,106.25134735841462
1006,Homens,35 a 39 anos,2020-11-01,137.0,93.70978215923584
1007,Homens,35 a 39 anos,2020-12-01,154.0,111.7118713303467
